exercicio;codigo_unidade_gestora;codigo_unidade_orcamentaria;nome_unidade_orcamentaria;numero_empenho;data_empenho;codigo_elemento;nome_elemento_despesa;codigo_funcao;nome_funcao;codigo_sub_funcao;nome_sub_funcao;codigo_programa;nome_programa;codigo_acao;nome_acao;nome_credor;codigo_credor;historico;valor_contratado;valor_realizado;valor_pago;;;;;;;;;
2025;201157;02050;Secretaria de Educacao;'0001170;24/03/2025;30;Material de Consumo;12;Educação;361;Ensino Fundamental;1001;EDUCACAO CIDADA, INTEGRAL E PROFISSIONAL ESSE E MEU LUGAR;2014;MANUTENCAO DAS ATIVIDADES DO TRANSPORTE ESCOLAR;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (DIESEL S 10) DESTINADO A VEICULO  ONIBUS DE PLACA QFX OI85 PERTENCENTE A SEC.DE EDUCAÇAO  , DESTE MUNICIPIO. EM CONFORMIDADE COM O PRIMEIRO REALINHAMENTO DE PREÇO DE 04/02/2025 E SEGUNDO REALHIMENTO DIA 14/02/2025.;2028.01;2028.01;2028.01;;;;;;;;;
2025;201157;02080;Secretaria de Obras e Servicos Urbanos;'0001171;24/03/2025;30;Material de Consumo;15;Urbanismo;122;Administração Geral;2002;ADMINISTRANDO COM O CUIDADO DO POVO ESSE E MEU LUGAR;2028;MANUTENCAO DAS ATIVIDADES DA SECRETARIA DE OBRAS E SERVICOS URBANOS;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (GASOLINA COMUM) DESTINADO A VEICULO MOTO HONDA CG 125 DE PLACA NPT-0772 PERTENCENTE A SEC.DE OBRAS E SERVIÇOS URBANOS, DESTE MUNICIPIO. EM CONFORMIDADE COM O PRIMEIRO REALINHAMENTO DE PREÇO DE 04/02/2025 E SEGUNDO REALHIMENTO DIA 14/02/2025.;232.6;232.6;232.6;;;;;;;;;
2025;201157;02050;Secretaria de Educacao;'0001172;24/03/2025;30;Material de Consumo;12;Educação;361;Ensino Fundamental;1001;EDUCACAO CIDADA, INTEGRAL E PROFISSIONAL ESSE E MEU LUGAR;2014;MANUTENCAO DAS ATIVIDADES DO TRANSPORTE ESCOLAR;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (DIESEL S 10) DESTINADO A VEICULO MICRO ONIBUS DE PLACA OGF 5E40 PERTENCENTE A SEC.DE EDUCAÇAO  , DESTE MUNICIPIO. EM CONFORMIDADE COM O PRIMEIRO REALINHAMENTO DE PREÇO DE 04/02/2025 E SEGUNDO REALHIMENTO DIA 14/02/2025.;2536.89;2536.89;2536.89;;;;;;;;;
2025;201157;02080;Secretaria de Obras e Servicos Urbanos;'0001173;24/03/2025;30;Material de Consumo;15;Urbanismo;122;Administração Geral;2002;ADMINISTRANDO COM O CUIDADO DO POVO ESSE E MEU LUGAR;2028;MANUTENCAO DAS ATIVIDADES DA SECRETARIA DE OBRAS E SERVICOS URBANOS;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (GASOLINA COMUM) DESTINADO A UMA ROÇADEIRA PERTENCENTE A SEC.DE OBRAS E SERVIÇOS URBANOS, DESTE MUNICIPIO. EM CONFORMIDADE COM O PRIMEIRO REALINHAMENTO DE PREÇO DE 04/02/2025 E SEGUNDO REALHIMENTO DIA 14/02/2025.;609.79;609.79;609.79;;;;;;;;;
2025;201157;02080;Secretaria de Obras e Servicos Urbanos;'0001174;24/03/2025;30;Material de Consumo;15;Urbanismo;122;Administração Geral;2002;ADMINISTRANDO COM O CUIDADO DO POVO ESSE E MEU LUGAR;2028;MANUTENCAO DAS ATIVIDADES DA SECRETARIA DE OBRAS E SERVICOS URBANOS;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (DIESEL S10) DESTINADO A UM CAMINHÃO COMPACTADOR DE PLACA RLX-7I97 PERTENCENTE A SEC.DE OBRAS E SERVIÇOS URBANOS, DESTE MUNICIPIO. EM CONFORMIDADE COM O PRIMEIRO REALINHAMENTO DE PREÇO DE 04/02/2025 E SEGUNDO REALHIMENTO DIA 14/02/2025.;3057.87;3057.87;3057.87;;;;;;;;;
2025;201157;02050;Secretaria de Educacao;'0001175;24/03/2025;30;Material de Consumo;12;Educação;361;Ensino Fundamental;1001;EDUCACAO CIDADA, INTEGRAL E PROFISSIONAL ESSE E MEU LUGAR;2014;MANUTENCAO DAS ATIVIDADES DO TRANSPORTE ESCOLAR;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (OLEO ) DE UMA ONIBUS DE OLACA SLD 4J42 PERTENCENTE A SEC.DE EDUCAÇAO , DESTE MUNICIPIO. EM CONFORMIDADE COM O PRIMEIRO REALINHAMENTO DE PREÇO DE 04/02/2025 E SEGUNDO REALHIMENTO DIA 14/02/2025.;4470.84;4470.84;4470.84;;;;;;;;;
2025;201157;02080;Secretaria de Obras e Servicos Urbanos;'0001176;24/03/2025;30;Material de Consumo;15;Urbanismo;122;Administração Geral;2002;ADMINISTRANDO COM O CUIDADO DO POVO ESSE E MEU LUGAR;2028;MANUTENCAO DAS ATIVIDADES DA SECRETARIA DE OBRAS E SERVICOS URBANOS;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (DIESEL S10) DESTINADO A UM CAMINHÃO COMPACTADOR DE PLACA SKX-4C74 PERTENCENTE A SEC.DE OBRAS E SERVIÇOS URBANOS, DESTE MUNICIPIO. EM CONFORMIDADE COM O PRIMEIRO REALINHAMENTO DE PREÇO DE 04/02/2025 E SEGUNDO REALHIMENTO DIA 14/02/2025.;0.0;0.0;0.0;;;;;;;;;
2025;201157;02050;Secretaria de Educacao;'0001177;24/03/2025;30;Material de Consumo;12;Educação;361;Ensino Fundamental;1001;EDUCACAO CIDADA, INTEGRAL E PROFISSIONAL ESSE E MEU LUGAR;2014;MANUTENCAO DAS ATIVIDADES DO TRANSPORTE ESCOLAR;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (OLEO ) DE UMA ONIBUS DE PLACA MOO 3B04 PERTENCENTE A SEC.DE EDUCAÇAO , DESTE MUNICIPIO. EM CONFORMIDADE COM O PRIMEIRO REALINHAMENTO DE PREÇO DE 04/02/2025 E SEGUNDO REALHIMENTO DIA 14/02/2025.;1330.0;1330.0;1330.0;;;;;;;;;
2025;201157;02090;Secretaria de Agricultura e Meio Ambiente;'0001178;24/03/2025;30;Material de Consumo;20;Agricultura;122;Administração Geral;2002;ADMINISTRANDO COM O CUIDADO DO POVO ESSE E MEU LUGAR;2029;MANUTENCAO DAS ATIVIDADES DA SECRETARIA DE AGRICULTURA E MEIO AMBIENTE;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (DIESEL S10) DESTINADO A RETROESCAVADEIRA DE PLACA DOO-0001 PERTENCENTE A SEC.DE AGRICULTURA E MEIO AMBIENTE, DESTE MUNICIPIO. EM CONFORMIDADE COM O PRIMEIRO REALINHAMENTO DE PREÇO DE 04/02/2025 E SEGUNDO REALHIMENTO DIA 14/02/2025.;980.0;980.0;980.0;;;;;;;;;
2025;201157;02080;Secretaria de Obras e Servicos Urbanos;'0001179;24/03/2025;30;Material de Consumo;15;Urbanismo;122;Administração Geral;2002;ADMINISTRANDO COM O CUIDADO DO POVO ESSE E MEU LUGAR;2028;MANUTENCAO DAS ATIVIDADES DA SECRETARIA DE OBRAS E SERVICOS URBANOS;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (DIESEL S10) DESTINADO A UM CAMINHÃO COMPACTADOR DE PLACA SKX-4C74 PERTENCENTE A SEC.DE OBRAS E SERVIÇOS URBANOS, DESTE MUNICIPIO. EM CONFORMIDADE COM O PRIMEIRO REALINHAMENTO DE PREÇO DE 04/02/2025 E SEGUNDO REALHIMENTO DIA 14/02/2025.;11274.64;11274.64;11274.64;;;;;;;;;
2025;201157;02090;Secretaria de Agricultura e Meio Ambiente;'0001180;24/03/2025;30;Material de Consumo;20;Agricultura;122;Administração Geral;2002;ADMINISTRANDO COM O CUIDADO DO POVO ESSE E MEU LUGAR;2029;MANUTENCAO DAS ATIVIDADES DA SECRETARIA DE AGRICULTURA E MEIO AMBIENTE;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (DIESEL S10) DESTINADO A VEICULO CACAMBA DE PLACA SDI-8J58 PERTENCENTE A SEC.DE AGRICULTURA E MEIO AMBIENTE, DESTE MUNICIPIO. EM CONFORMIDADE COM O PRIMEIRO REALINHAMENTO DE PREÇO DE 04/02/2025 E SEGUNDO REALHIMENTO DIA 14/02/2025.;4594.23;4594.23;4594.23;;;;;;;;;
2025;201157;02050;Secretaria de Educacao;'0001181;24/03/2025;30;Material de Consumo;12;Educação;361;Ensino Fundamental;1001;EDUCACAO CIDADA, INTEGRAL E PROFISSIONAL ESSE E MEU LUGAR;2014;MANUTENCAO DAS ATIVIDADES DO TRANSPORTE ESCOLAR;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (DIESEL S10) DESTINADO AO ONIBUS QFE 8F16 PERTENCENTE A SEC.DE EDUCAÇAO DESTE MUNICIPIO. EM CONFORMIDADE COM O PRIMEIRO REALINHAMENTO DE PREÇO DE 04/02/2025 E SEGUNDO REALHIMENTO DIA 14/02/2025.;2598.29;2598.29;2598.29;;;;;;;;;
2025;201157;02060;Secretaria de Transito;'0001182;24/03/2025;30;Material de Consumo;26;Transporte;122;Administração Geral;2002;ADMINISTRANDO COM O CUIDADO DO POVO ESSE E MEU LUGAR;2024;MANUTENCAO DAS ATIVIDADES DA SECRETARIA DE TRANSITO;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (GASOLINA COMUM) DESTINADO A UMA MOTO XRE DE PLACA SKX-7A83 PERTENCENTE A SEC.DE TRANSITO, DESTE MUNICIPIO. EM CONFORMIDADE COM O PRIMEIRO REALINHAMENTO DE PREÇO DE 04/02/2025 E SEGUNDO REALHIMENTO DIA 14/02/2025.;60.9;60.9;60.9;;;;;;;;;
2025;201157;02090;Secretaria de Agricultura e Meio Ambiente;'0001183;24/03/2025;30;Material de Consumo;20;Agricultura;122;Administração Geral;2002;ADMINISTRANDO COM O CUIDADO DO POVO ESSE E MEU LUGAR;2029;MANUTENCAO DAS ATIVIDADES DA SECRETARIA DE AGRICULTURA E MEIO AMBIENTE;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (DIESEL S500) DESTINADO AO VEICULO MOTONIVELADORA DE PLACA CAT-0001, PERTENCENTE A SEC.DE AGRICULTURA DESTE MUNICIPIO. EM CONFORMIDADE COM O PRIMEIRO REALINHAMENTO DE PREÇO DE 04/02/2025 E SEGUNDO REALHIMENTO DIA 14/02/2025.;7115.89;7115.89;7115.89;;;;;;;;;
2025;201157;02060;Secretaria de Transito;'0001184;24/03/2025;30;Material de Consumo;26;Transporte;122;Administração Geral;2002;ADMINISTRANDO COM O CUIDADO DO POVO ESSE E MEU LUGAR;2024;MANUTENCAO DAS ATIVIDADES DA SECRETARIA DE TRANSITO;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (GASOLINA COMUM) DESTINADO AO VEICULO FIAT PALIO DE PLACA QFE-8506, PERTENCENTE A SEC.DE TRÂNSITO DESTE MUNICIPIO. EM CONFORMIDADE COM O PRIMEIRO REALINHAMENTO DE PREÇO DE 04/02/2025 E SEGUNDO REALHIMENTO DIA 14/02/2025.;2619.16;2619.16;2619.16;;;;;;;;;
2025;201157;02090;Secretaria de Agricultura e Meio Ambiente;'0001185;24/03/2025;30;Material de Consumo;20;Agricultura;122;Administração Geral;2002;ADMINISTRANDO COM O CUIDADO DO POVO ESSE E MEU LUGAR;2029;MANUTENCAO DAS ATIVIDADES DA SECRETARIA DE AGRICULTURA E MEIO AMBIENTE;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (DIESEL S500) DESTINADO AO VEICULO RETROESCAVADEIRA  DE PLACA RET-0001, PERTENCENTE A SEC.DE AGRICULTURA E MEIO AMB. DESTE MUNICIPIO. EM CONFORMIDADE COM O PRIMEIRO REALINHAMENTO DE PREÇO DE 04/02/2025 E SEGUNDO REALHIMENTO DIA 14/02/2025.;3898.83;3898.83;3898.83;;;;;;;;;
2025;201157;02060;Secretaria de Transito;'0001186;24/03/2025;30;Material de Consumo;26;Transporte;122;Administração Geral;2002;ADMINISTRANDO COM O CUIDADO DO POVO ESSE E MEU LUGAR;2024;MANUTENCAO DAS ATIVIDADES DA SECRETARIA DE TRANSITO;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (GASOLINA COMUM) DESTINADO A UMA MOTO XRE DE PLACA SKX-7B03 PERTENCENTE A SEC.DE TRANSITO, DESTE MUNICIPIO. EM CONFORMIDADE COM O PRIMEIRO REALINHAMENTO DE PREÇO DE 04/02/2025 E SEGUNDO REALHIMENTO DIA 14/02/2025.;45.16;45.16;45.16;;;;;;;;;
2025;201157;02070;Secretaria de Desenvolvimento Social;'0001187;24/03/2025;30;Material de Consumo;8;Assistêncial Social;122;Administração Geral;1003;DESENVOLVIMENTO SOCIAL, POR MAIS CIDADANIA E DIREITOS ESSE E MEU LUGAR;2025;MANUTENCAO DAS ATIVIDADES DA SECRETARIA DE DESENVOLVIMENTO SOCIAL;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (GASOLINA COMUM) DESTINADO A UM VEICULO AIR CROSS DE PLACA QSF-5809 PERTENCENTE AO CONSELHO DO IDOSO, DESTE MUNICIPIO. EM CONFORMIDADE COM O PRIMEIRO REALINHAMENTO DE PREÇO DE 04/02/2025 E SEGUNDO REALHIMENTO DIA 14/02/2025.;1899.6;1899.6;1899.6;;;;;;;;;
2025;201157;02090;Secretaria de Agricultura e Meio Ambiente;'0001188;24/03/2025;30;Material de Consumo;20;Agricultura;122;Administração Geral;2002;ADMINISTRANDO COM O CUIDADO DO POVO ESSE E MEU LUGAR;2029;MANUTENCAO DAS ATIVIDADES DA SECRETARIA DE AGRICULTURA E MEIO AMBIENTE;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (DIESEL S10) DESTINADO AO VEICULO CAMINHAO PIPA DE PLACA OGG-6655, PERTENCENTE A SEC.DE AGRICULTURA E MEIO AMB., DESTE MUNICIPIO. EM CONFORMIDADE COM O PRIMEIRO REALINHAMENTO DE PREÇO DE 04/02/2025 E SEGUNDO REALHIMENTO DIA 14/02/2025.;1375.53;1375.53;1375.53;;;;;;;;;
2025;201157;02070;Secretaria de Desenvolvimento Social;'0001189;24/03/2025;30;Material de Consumo;8;Assistêncial Social;243;Assistência à Criança e ao Adolescente;1003;DESENVOLVIMENTO SOCIAL, POR MAIS CIDADANIA E DIREITOS ESSE E MEU LUGAR;2026;MANUTENCAO DO CONSELHO TUTELAR;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (GASOLINA COMUM) DESTINADO A UM VEICULO FIAT CRONOS DE PLACA SLD-6G90 PERTENCENTE AO CONSELHO TUTELAR, DESTE MUNICIPIO. EM CONFORMIDADE COM O PRIMEIRO REALINHAMENTO DE PREÇO DE 04/02/2025 E SEGUNDO REALHIMENTO DIA 14/02/2025.;683.97;683.97;683.97;;;;;;;;;
2025;201157;02140;Fundo Municipal de Assistencia Social;'0001190;24/03/2025;30;Material de Consumo;8;Assistêncial Social;122;Administração Geral;1003;DESENVOLVIMENTO SOCIAL, POR MAIS CIDADANIA E DIREITOS ESSE E MEU LUGAR;2050;MANUTENCAO E GERENCIAMENTO DO PROGRAMA BOLSA FAMILIA E CADASTRO UNICO;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (GASOLINA COMUM) DESTINADO A UM VEICULO SPIN DE PLACA QNS-4268 PERTENCENTE AO BOLSA FAMÍLIA, DESTE MUNICIPIO. EM CONFORMIDADE COM O PRIMEIRO REALINHAMENTO DE PREÇO DE 04/02/2025 E SEGUNDO REALHIMENTO DIA 14/02/2025.;0.0;0.0;0.0;;;;;;;;;
2025;201157;02090;Secretaria de Agricultura e Meio Ambiente;'0001191;24/03/2025;30;Material de Consumo;20;Agricultura;122;Administração Geral;2002;ADMINISTRANDO COM O CUIDADO DO POVO ESSE E MEU LUGAR;2029;MANUTENCAO DAS ATIVIDADES DA SECRETARIA DE AGRICULTURA E MEIO AMBIENTE;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (DIESEL S10 E S500) DESTINADO A UM VEICULO CAMINHAO BASCULHANTE DE PLACA OGE-2417, PERTENCENTE A SEC.DE AGRICULTURA, DESTE MUNICIPIO. EM CONFORMIDADE COM O PRIMEIRO REALINHAMENTO DE PREÇO DE 04/02/2025 E SEGUNDO REALHIMENTO DIA 14/02/2025.;1847.14;1847.14;1847.14;;;;;;;;;
2025;201157;02090;Secretaria de Agricultura e Meio Ambiente;'0001192;24/03/2025;30;Material de Consumo;20;Agricultura;122;Administração Geral;2002;ADMINISTRANDO COM O CUIDADO DO POVO ESSE E MEU LUGAR;2029;MANUTENCAO DAS ATIVIDADES DA SECRETARIA DE AGRICULTURA E MEIO AMBIENTE;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (DIESEL S10) DESTINADO A UM VEICULO MOTONIVELADORA DE PLACA NEW-0001, PERTENCENTE A SEC.DE AGRICULTURA, DESTE MUNICIPIO. EM CONFORMIDADE COM O PRIMEIRO REALINHAMENTO DE PREÇO DE 04/02/2025 E SEGUNDO REALHIMENTO DIA 14/02/2025.;868.58;868.58;868.58;;;;;;;;;
2025;201157;02090;Secretaria de Agricultura e Meio Ambiente;'0001193;24/03/2025;30;Material de Consumo;20;Agricultura;122;Administração Geral;2002;ADMINISTRANDO COM O CUIDADO DO POVO ESSE E MEU LUGAR;2029;MANUTENCAO DAS ATIVIDADES DA SECRETARIA DE AGRICULTURA E MEIO AMBIENTE;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (DIESEL S10) DESTINADO A UM VEICULO PA CARREGADEIRA DE PLACA HYU-0001, PERTENCENTE A SEC.DE AGRICULTURA, DESTE MUNICIPIO. EM CONFORMIDADE COM O PRIMEIRO REALINHAMENTO DE PREÇO DE 04/02/2025 E SEGUNDO REALHIMENTO DIA 14/02/2025.;2140.97;2140.97;2140.97;;;;;;;;;
2025;201157;02090;Secretaria de Agricultura e Meio Ambiente;'0001194;24/03/2025;30;Material de Consumo;20;Agricultura;122;Administração Geral;2002;ADMINISTRANDO COM O CUIDADO DO POVO ESSE E MEU LUGAR;2029;MANUTENCAO DAS ATIVIDADES DA SECRETARIA DE AGRICULTURA E MEIO AMBIENTE;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (GASOLINA) DESTINADO A UM VEICULO MOTO BROS DE PLACA NQI-0465, PERTENCENTE A SEC.DE AGRICULTURA, DESTE MUNICIPIO. EM CONFORMIDADE COM O PRIMEIRO REALINHAMENTO DE PREÇO DE 04/02/2025 E SEGUNDO REALHIMENTO DIA 14/02/2025.;110.9;110.9;110.9;;;;;;;;;
2025;201157;02070;Secretaria de Desenvolvimento Social;'0001199;24/03/2025;30;Material de Consumo;8;Assistêncial Social;122;Administração Geral;1003;DESENVOLVIMENTO SOCIAL, POR MAIS CIDADANIA E DIREITOS ESSE E MEU LUGAR;2025;MANUTENCAO DAS ATIVIDADES DA SECRETARIA DE DESENVOLVIMENTO SOCIAL;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (GASOLINA) DESTINADO A UM VEICULO SPINS DE PLACA QNS 4268, PERTENCENTE AO BOLSA FAMILIA  LOTADO NA SECRETARIA DE AÇAO SOCIAL NESTE TE MUNICIPIO. EM CONFORMIDADE COM O PRIMEIRO REALINHAMENTO DE PREÇO DE 04/02/2025 E SEGUNDO REALHIMENTO DIA 14/02/2025.;2227.99;2227.99;2227.99;;;;;;;;;
2025;201157;02070;Secretaria de Desenvolvimento Social;'0001791;10/04/2025;30;Material de Consumo;8;Assistêncial Social;122;Administração Geral;1003;DESENVOLVIMENTO SOCIAL, POR MAIS CIDADANIA E DIREITOS ESSE E MEU LUGAR;2025;MANUTENCAO DAS ATIVIDADES DA SECRETARIA DE DESENVOLVIMENTO SOCIAL;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (GASOLINA) DESTINADO A UM VEICULO SPIN DE PLACA QNS 4268, PERTENCENTE AO BOLSA FAMILIA  LOTADO NA SECRETARIA DE AÇAO SOCIAL NESTE MUNICIPIO.;2710.29;2710.29;2710.29;;;;;;;;;
2025;201157;02070;Secretaria de Desenvolvimento Social;'0001792;10/04/2025;30;Material de Consumo;8;Assistêncial Social;243;Assistência à Criança e ao Adolescente;1003;DESENVOLVIMENTO SOCIAL, POR MAIS CIDADANIA E DIREITOS ESSE E MEU LUGAR;2026;MANUTENCAO DO CONSELHO TUTELAR;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (GASOLINA) DESTINADO A UM VEICULO FIAT CRONOS DE PLACA SLD-6G90, PERTENCENTE AO CONSELHO TUTELAR, LOTADO NA SECRETARIA DE AÇAO SOCIAL NESTE MUNICIPIO.;1188.16;1188.16;1188.16;;;;;;;;;
2025;201157;02070;Secretaria de Desenvolvimento Social;'0001793;10/04/2025;30;Material de Consumo;8;Assistêncial Social;122;Administração Geral;1003;DESENVOLVIMENTO SOCIAL, POR MAIS CIDADANIA E DIREITOS ESSE E MEU LUGAR;2025;MANUTENCAO DAS ATIVIDADES DA SECRETARIA DE DESENVOLVIMENTO SOCIAL;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (GASOLINA) DESTINADO A UM VEICULO AIRCROS DE PLACA QSF-5809, PERTENCENTE AO CONSELHO DO IDOSO, LOTADO NA SECRETARIA DE DESENVOLVIMENTO SOCIAL NESTE MUNICIPIO.;2137.1;2137.1;2137.1;;;;;;;;;
2025;201157;02060;Secretaria de Transito;'0001794;10/04/2025;30;Material de Consumo;26;Transporte;122;Administração Geral;2002;ADMINISTRANDO COM O CUIDADO DO POVO ESSE E MEU LUGAR;2024;MANUTENCAO DAS ATIVIDADES DA SECRETARIA DE TRANSITO;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (GASOLINA) DESTINADO A UMA MOTO HONDA XRE DE PLACA SKX-7B03, PERTENCENTE A SECRETARIA DE TRÂNSITO, DESTE MUNICIPIO.;37.2;37.2;37.2;;;;;;;;;
2025;201157;02060;Secretaria de Transito;'0001805;10/04/2025;30;Material de Consumo;26;Transporte;122;Administração Geral;2002;ADMINISTRANDO COM O CUIDADO DO POVO ESSE E MEU LUGAR;2024;MANUTENCAO DAS ATIVIDADES DA SECRETARIA DE TRANSITO;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (GASOLINA) DESTINADO A UM VEÍCULO FIAT PALIO DE PLACA QFE-8506, PERTENCENTE A SECRETARIA DE TRÂNSITO, DESTE MUNICIPIO.;1604.89;1604.89;1604.89;;;;;;;;;
2025;201157;02060;Secretaria de Transito;'0001806;10/04/2025;30;Material de Consumo;26;Transporte;122;Administração Geral;2002;ADMINISTRANDO COM O CUIDADO DO POVO ESSE E MEU LUGAR;2024;MANUTENCAO DAS ATIVIDADES DA SECRETARIA DE TRANSITO;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (GASOLINA) DESTINADO A UMA MOTO HONDA XRE DE PLACA SKX-7A83, PERTENCENTE A SECRETARIA DE TRÂNSITO, DESTE MUNICIPIO.;65.03;65.03;65.03;;;;;;;;;
2025;201157;02080;Secretaria de Obras e Servicos Urbanos;'0001808;10/04/2025;30;Material de Consumo;15;Urbanismo;122;Administração Geral;2002;ADMINISTRANDO COM O CUIDADO DO POVO ESSE E MEU LUGAR;2028;MANUTENCAO DAS ATIVIDADES DA SECRETARIA DE OBRAS E SERVICOS URBANOS;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (DIESEL S-500) DESTINADO A UM VEÍCULO CHEVROLET D-10 DE PLACA MNR-3F37, VEÍCULO LOCADO QUE PRESTA SERVIÇOS A SECRETARIA DE OBRAS E SERVIÇOS URBANOS, DESTE MUNICIPIO.;687.5;687.5;687.5;;;;;;;;;
